replicate	UMAP_dim	cluster_num	tot_withinss	silhouette	gap_stat
15	3	10	68.65305381416954	0.37162645800651223	0.21898984541854594
15	4	1	1618.537302554454	NA	-0.026231174120323608
15	4	2	322.78841321257994	0.6867432066668969	0.26855875904326876
15	4	3	193.36810049457046	0.5422935899957297	0.1693731049247562
15	4	4	159.88389400304195	0.4420235557814494	0.3445365549074282
15	4	5	136.97073070206378	0.4586315250585647	0.37362335549629133
15	4	6	114.48978777412607	0.4322070541975965	0.43336157296372413
15	4	7	94.27288044630656	0.45062289976323466	0.4263699923678921
15	4	8	84.14950208977619	0.4587060114462099	0.35927097278707354
15	4	9	76.28744948456203	0.33656031549531024	0.3393354792720924
15	4	10	69.08296344418564	0.34033391316702494	0.40676172754176276
16	2	1	2589.0916256481482	NA	-0.03759615701618646
16	2	2	496.4101792019193	0.7060525723523127	0.22147072842416193
16	2	3	232.64304076895513	0.6295479417976639	0.33774624125648955
16	2	4	174.9063151066381	0.547206357667696	0.31331065776810707
16	2	5	143.6832292055224	0.41105038099886637	0.26867909026872105
16	2	6	120.99864542919116	0.4136344006345495	0.3032104124541184
16	2	7	102.68668209360257	0.4368643407706222	0.2607294659256749
16	2	8	87.96618138160379	0.4164767486818361	0.2978069543930122
16	2	9	72.50772097319856	0.41615090863499327	0.3287926290892327
16	2	10	62.68017488360433	0.4294904092044117	0.282241142768453
16	3	1	2013.9589256413485	NA	-0.026636823239236662
16	3	2	368.5381122793785	0.7115468399585343	0.2690188817678374
16	3	3	189.78538365440835	0.5912206449290955	0.14718841381822045
16	3	4	146.35573292201863	0.5078211989489999	0.3292432200854378
16	3	5	126.96679042207543	0.42090091052636847	0.3873743147680089
16	3	6	109.20187194966584	0.43475366233151314	0.3831804348125849
16	3	7	91.8956733805735	0.45050999819266135	0.36647774197200844
16	3	8	81.00495852611648	0.3473220419438653	0.38902715277978483
16	3	9	74.30193188995847	0.35653644882806995	0.3763049983561264
16	3	10	69.26474948571985	0.3498935660726394	0.43808962063850876
16	4	1	1461.9034646226894	NA	-0.0013012535065319852
16	4	2	348.78699106714856	0.6573716574073631	0.25371603935012566
16	4	3	208.2172821584321	0.5343707478968482	0.36106323466193935
16	4	4	162.72574404702493	0.4710467721855444	0.37671312882947916
16	4	5	131.8448808611833	0.4913229732451631	0.432801184656312
16	4	6	108.0860981163334	0.45338155418759796	0.29860832380051594
16	4	7	91.33743535423196	0.4586038652175274	0.3737505240866379
16	4	8	82.9644484122325	0.45775411477770417	0.5047448863655348
16	4	9	75.30702551523794	0.345950798955928	0.510034049863624
16	4	10	67.94462307546902	0.34427488737306805	0.5078607748481865
17	2	1	2120.5471929225005	NA	-0.05120376184011821
17	2	2	436.91108482763366	0.6916569678412331	0.16982901057434496
17	2	3	218.53886485424556	0.5970006270753834	0.2758188536969799
17	2	4	168.76769017519345	0.5322992366823898	0.24744673092799108
17	2	5	134.31122445302634	0.46253852800909073	0.23016744841813352
17	2	6	110.92271054039945	0.4754291944568527	0.19706140139841644
17	2	7	92.98705798974551	0.4125946970029112	0.3027075551499059
17	2	8	76.78068886747367	0.42183266326461855	0.2505265771700196
17	2	9	68.23238670364249	0.4146415845498483	0.21543870081425354
17	2	10	60.08391912966483	0.4071415467900676	0.1851639423719127
17	3	1	2423.325505277958	NA	-0.07581866529140857
17	3	2	376.72375261465686	0.7345813776567981	0.2701380595358138
17	3	3	221.0862333057911	0.5916829669566492	0.31600134896997467
17	3	4	162.74130158870867	0.49834291782782525	0.28334033146877413
17	3	5	138.12508695935472	0.4973114279193564	0.2419605512603651
17	3	6	117.29595909477774	0.44121974008046966	0.31869496313752244
17	3	7	96.90542197610857	0.4661445880093703	0.3422509228296726
17	3	8	85.53615847772002	0.3569644219795485	0.33857028377677745
17	3	9	75.1712290406886	0.37011793077091054	0.30741509716353166
17	3	10	68.93501521224638	0.368461513717736	0.3087475118391385
17	4	1	1690.9423816000428	NA	-0.05955762492930994
17	4	2	342.94896664258476	0.6821619003030042	0.22851368969157448
17	4	3	185.8626528878319	0.5727456266150138	0.34085684198787725
17	4	4	144.59539053709824	0.4843431282252505	0.3597976670257399
17	4	5	122.88936107871298	0.4062004177659128	0.3843115581416723
17	4	6	102.85087557793736	0.41553211498706205	0.29480593221474294
17	4	7	89.76532494724917	0.4331560966252091	0.4493602154351093
17	4	8	80.3652967479793	0.4504040156008174	0.27560162508981767
17	4	9	76.6559496750583	0.310387577190736	0.4737120993502302
17	4	10	64.687271713555	0.34197640277552577	0.40510643257503043
18	2	1	2867.7048678079896	NA	-0.05423604013918393
18	2	2	619.5258799598766	0.6755409268970491	0.1364392937037202
18	2	3	244.48213203634546	0.6432915177952472	0.29461480875709967
18	2	4	179.42258159262627	0.579054685998362	0.29526139782450755
18	2	5	128.67134704412194	0.5077346349533381	0.3511679771143017
18	2	6	104.09983053137157	0.505524047679185	0.35293866200370827
18	2	7	87.1764622187885	0.41980723898255673	0.34533721765466874
18	2	8	76.08510444252144	0.4175564781022703	0.33828187880827354
18	2	9	65.2350151832474	0.4241374826864867	0.390987301342808
18	2	10	55.64387709513182	0.4352499812335073	0.3326586903276336
18	3	1	1882.1080627722959	NA	-0.004009740156364572
18	3	2	429.4838684757401	0.6590342304272244	0.21743634015101154
18	3	3	212.33416151594253	0.5878916212013612	0.351249137359809
18	3	4	164.92424840119267	0.5079872334634772	0.33827623306355914
18	3	5	136.48110096293965	0.46134051588825736	0.3998283655344639
18	3	6	112.80255535066246	0.46602933302930777	0.3973753348188276
18	3	7	96.03747895956835	0.48040651131135614	0.3891632761115189
18	3	8	85.31435190698413	0.35854440316125674	0.24400997387383416
18	3	9	76.14028922763116	0.3674699150990585	0.46187895905309473
18	3	10	69.06924758660223	0.3676326001903725	0.4404541438412197
18	4	1	1519.3190121493005	NA	0.008157452252143926
18	4	2	319.6650084142045	0.673041293734304	0.27364631134575035
18	4	3	194.75057191241922	0.5317438400045738	0.3426898034258805
18	4	4	149.39748886921777	0.4618955185253303	0.3704822060182673
18	4	5	129.40553246396635	0.430152473863074	0.4027960482366191
18	4	6	110.2280724532366	0.42066167761258455	0.38876925498351556
18	4	7	96.22357974624215	0.43172835504773627	0.3632652901058089
18	4	8	84.78254504809071	0.455485901274639	0.43574686717161093
18	4	9	80.37168073094176	0.32752281953414886	0.4697502263966449
18	4	10	69.07759704331771	0.341273933941071	0.38409216114200895
19	2	1	3367.792167379022	NA	-0.11234681457888751
19	2	2	435.0909680719724	0.7686424342384908	0.2504646237459909
19	2	3	229.89819752607994	0.6168024009575043	0.2795551926231683
19	2	4	177.24011084954415	0.5140751228427864	0.1997161382510111
19	2	5	144.05763936523127	0.49867892592115975	0.23337562613637708
19	2	6	118.34758498645525	0.3964932163110139	0.17117990958137463
19	2	7	98.60457684937666	0.494970126166606	0.27112757800205234
19	2	8	83.74470874175444	0.40409497609791806	0.27319533173235167
19	2	9	70.68690447627573	0.4113809961797088	0.25728378349976433
19	2	10	61.48957051339558	0.42521047000561946	0.2448225315467183
19	3	1	1601.0404595768325	NA	-0.016878459885926844
19	3	2	356.4915700404602	0.6567336502085032	0.21483360369992077
19	3	3	200.5374187046227	0.5509187017605557	0.3069620232639325
19	3	4	156.583361394568	0.495066379042695	0.33201110932808486
19	3	5	129.69626671132153	0.497405313276019	0.33674194175850625
19	3	6	108.93900826707508	0.43343503177032633	0.334466240134335
19	3	7	93.87135068904954	0.45259090210745334	0.3123678962229888
19	3	8	83.49645813025872	0.3439921263868536	0.35219544963981697
19	3	9	74.21602533920546	0.3506867138948219	0.37952365331722815
19	3	10	67.64661557662377	0.3553117456504707	0.28612756524328775
19	4	1	1432.160843693497	NA	-0.019386539050270102
19	4	2	342.5528107155042	0.6501432574287573	0.22633652977361596
19	4	3	201.37960271125138	0.5263874236810174	0.3283372830547755
19	4	4	158.0912358637336	0.4606152750253219	0.328235833155456
19	4	5	129.23507068827118	0.4861594904937485	0.4094646077373745
19	4	6	107.7223044338416	0.4573382934373839	0.38920688515029545
19	4	7	94.85425313476063	0.4058359206918943	0.4639311249522011
19	4	8	85.30303408275768	0.43744271375807026	0.4048988773685629
19	4	9	77.12485022708452	0.338569867793111	0.49574459219165945
19	4	10	70.39851776669245	0.3436258925942919	0.47111161280145364
20	2	1	2578.911304619589	NA	-0.04093127462035362
20	2	2	462.32456997968814	0.7132065192903264	0.23330918853914273
20	2	3	245.8043151585425	0.5967051752072137	0.3139795516223485
20	2	4	195.10005030669907	0.5012388965313861	0.29385703825976517
20	2	5	152.92139539226778	0.5324527027163417	0.2942972008316618
20	2	6	126.90457719410887	0.3995095740839981	0.19907238385121495
20	2	7	110.39466543286781	0.39147226967606963	0.2552521678850046
20	2	8	85.46657375464753	0.4250381341012218	0.19560946118256828
20	2	9	73.96628119569851	0.4323277460056242	0.32376136038324654
20	2	10	62.91372909704087	0.43423833348311364	0.34403243432995234
20	3	1	1620.6634803416043	NA	-0.008800368624395816
20	3	2	352.57144196707384	0.6801414534824283	0.23992122281991968
20	3	3	187.00039692911275	0.5694624436081668	0.357560227740497
20	3	4	141.70857047854474	0.5087446090199398	0.33209268581613394
20	3	5	121.28293036458777	0.47970504218272975	0.3135279186959812
20	3	6	103.6785234508518	0.4194445522385954	0.41005301664975935
20	3	7	86.70174069350854	0.4436133924878672	0.41815781559104037
20	3	8	75.61218553583623	0.3611341021718212	0.4171297117163357
20	3	9	69.75103571103944	0.3570031213512701	0.4073689750831164
20	3	10	62.72442005284254	0.3634760542178375	0.4282718704197839
20	4	1	1328.2084570141692	NA	0.05301331093248507
20	4	2	319.5614404511463	0.6432162999776058	0.26260430183851113
20	4	3	191.86897763741007	0.5207556605532032	0.34745666631833405
20	4	4	154.7901634193529	0.44188859235464817	0.3397090349616141
20	4	5	127.95776392259862	0.4626702220679797	0.39075783691236765
20	4	6	106.2965429787748	0.43650160189204235	0.44645058627730405
20	4	7	93.76707107697466	0.4432451927930964	0.44733682089239
20	4	8	85.82784299632002	0.31581725026741964	0.37912977824308536
20	4	9	74.72547222510467	0.3357677911018984	0.4536940942432328
20	4	10	71.12998150604088	0.32668866283360903	0.4818829603994219
21	2	1	2187.286406477462	NA	-0.02376513555323445
21	2	2	482.29929935286896	0.6628716232346273	0.11522075981975899
21	2	3	225.08207299636317	0.6023669760703572	0.19887178522697901
21	2	4	177.9885494540589	0.5313946064000816	0.13011044967285823
21	2	5	149.48270782929853	0.46097748553979145	0.13680956695683388
21	2	6	123.57764173367832	0.38145075294684627	0.14813172185778356
21	2	7	101.85231593151472	0.3967941554564593	0.16188238524514187
21	2	8	86.50030227359932	0.3919750022780197	0.15556546489322987
21	2	9	72.06298512461672	0.4276722278991217	0.14028489158495017
21	2	10	63.73351603034548	0.43242309866628953	0.20908596117838973
21	3	1	1564.5800600744346	NA	-0.032025729876883346
21	3	2	384.2250353884965	0.6441823317424037	0.15053751757919542
21	3	3	192.55319056138495	0.56877517307811	0.2839855078987892
21	3	4	155.17600270538276	0.5060933615136591	0.24994472729737627
21	3	5	130.8814449169158	0.47775426702272383	0.26959294913124143
21	3	6	108.90936176018307	0.5007264065494352	0.2592072487641972
21	3	7	92.87488054831086	0.47213793150641964	0.33022448327108167
21	3	8	81.98932689455914	0.34895591958210925	0.3561953302626404
21	3	9	72.90138503937575	0.35736995451941544	0.23083054306938777
21	3	10	64.81731804712872	0.3636181789451123	0.3936319825730501
21	4	1	1976.9769516504068	NA	-0.06354529591884983
21	4	2	368.4989090682357	0.7069112377478495	0.25152201328059753
21	4	3	189.18308012153904	0.5877184796897538	0.3783793097100068
21	4	4	154.98156240327472	0.4960536636328613	0.36942012876979646
21	4	5	130.53029935416998	0.40955525398270487	0.3481733984046258
21	4	6	108.59839410310815	0.42915445969700905	0.45825650814287044
21	4	7	89.08408248380107	0.4478324971882929	0.30635619125611235
21	4	8	81.208807356419	0.33922896463597113	0.48835918208814943
21	4	9	75.03142127268616	0.3349781383468632	0.2647163369873091
21	4	10	68.4151619268629	0.33584772732716794	0.44315734294349607
22	2	1	2669.8663770476314	NA	-0.0711417857262191
22	2	2	550.6352589265391	0.6675894136811694	0.15622555536074056
22	2	3	239.01971360982574	0.6328275739503668	0.2891593756646982
22	2	4	184.31970065109323	0.5495167841966666	0.2871992760555395
22	2	5	142.09344136081225	0.48475112814118654	0.26685414786052597
22	2	6	104.50218049470035	0.5189202871909776	0.3625233493173927
22	2	7	87.19256860541047	0.4334028611803526	0.28059675836728637
22	2	8	75.84039680955735	0.43989052208615553	0.37625643385654106
22	2	9	66.1464178254851	0.44270092622742413	0.25438863172820403
22	2	10	57.37963580882139	0.4492847416598437	0.1843855386482205
22	3	1	1674.8701399827214	NA	-0.021793283045494327
22	3	2	414.876971037544	0.6429684921349963	0.20322644563287007
22	3	3	188.15396155124614	0.5985764733803768	0.3910051221873019
22	3	4	154.24796679458572	0.526894146733085	0.365442199203299
22	3	5	130.70685216539601	0.43636097856614925	0.35238405460563094
22	3	6	112.79728781163061	0.43008326768475946	0.3216503196195899
22	3	7	97.6931446599563	0.43274270668914094	0.37248084916595925
22	3	8	85.63055449840425	0.34415403985134707	0.27988940732417733
22	3	9	76.6623496127622	0.3554333139333725	0.342078080812787
22	3	10	68.29810701707109	0.3605313521533995	0.4047942772659341
22	4	1	1518.1776376112355	NA	0.019994948719987526
22	4	2	347.49097091720694	0.664136005377602	0.2898578056953216
22	4	3	190.16228807832948	0.553093713533786	0.4255198411793524
22	4	4	157.46858458001512	0.4635439939303109	0.426801725622008
22	4	5	130.52916317373783	0.4423073025834637	0.48230590742982127
22	4	6	106.08530201883734	0.4755180219246016	0.4651150976361458
22	4	7	90.62271691301856	0.43840660719510566	0.46756370881019516
22	4	8	81.74656015708577	0.3427777251696746	0.5157470151656334
22	4	9	76.3009142059636	0.33815663316165584	0.563158215510219
22	4	10	67.1440029332749	0.34081351327756354	0.5613241141206884
23	2	1	2857.7415471164877	NA	-0.0385864940212608
23	2	2	552.0851319489518	0.6984478995567966	0.1864330975115207
23	2	3	252.86070487408213	0.6278360329082536	0.29805556100180297
23	2	4	161.81034942057408	0.5960797388300016	0.23261958603895572
23	2	5	136.25121736820472	0.5438671760593677	0.19973979363553962
23	2	6	111.27330686976813	0.5375277271619264	0.3566995970300213
23	2	7	93.99214954268567	0.44026422141693744	0.3441188610788277
23	2	8	77.32187647735748	0.42568958470869905	0.31685087086111796
23	2	9	64.31509361609393	0.435251336734707	0.3140907322742721
23	2	10	55.32508716269394	0.45254920889019373	0.3486460943502405
23	3	1	1831.952279485439	NA	-0.024139599927316624
23	3	2	404.1378747840747	0.6699845406606391	0.1828469915493649
23	3	3	199.6289110694815	0.5793413349633478	0.3113932309372762
23	3	4	164.48159773790383	0.5088726875289287	0.2712985287573515
23	3	5	134.8388502426541	0.519247709999942	0.2533370547706246
23	3	6	114.06308195034059	0.5071469228609484	0.29785997657938834
23	3	7	95.91858185354124	0.4347641818833493	0.32479844104518074
23	3	8	85.8552299574032	0.35041121564792255	0.3423349304865728
23	3	9	77.31197572126273	0.3480354525377325	0.3330680743503227
23	3	10	69.86996034249293	0.34671499947312834	0.4031582088624015
23	4	1	1390.5108001069284	NA	0.010272300921442934
23	4	2	356.4128586131071	0.6355067216907789	0.2668952173513466
23	4	3	186.30434615754243	0.5612815204698199	0.4375524665424715
23	4	4	155.63896298350926	0.4709688663917249	0.4092046768359925
23	4	5	129.28253399311234	0.4841128798622145	0.425132327750966
23	4	6	107.77832755672758	0.44948145716939003	0.4509965976488055
23	4	7	90.24993874846768	0.4637781425257454	0.365227435553404
23	4	8	81.64308677694432	0.46844781785588907	0.39753838005082587
23	4	9	73.50572757959971	0.3377890584128334	0.38864068321857115
23	4	10	68.69624953394397	0.3336203093026597	0.47390303950461554
24	2	1	2865.806065299614	NA	-0.04384008766451686
24	2	2	646.9686175209777	0.6645165836006944	0.13097367103354962
24	2	3	251.6823233739728	0.6383349829456301	0.307469745748679
24	2	4	186.63265482747843	0.5873705997842893	0.2806078786049202
24	2	5	141.92960852715564	0.4939758491424365	0.34983083321251707
24	2	6	118.1756466615691	0.5059380744799031	0.3461243924952382
24	2	7	100.1029539639127	0.41595071986649057	0.3182984961512938
24	2	8	84.84670589862804	0.4382487308743691	0.33153457863465263
24	2	9	69.80071132787263	0.45293528030408386	0.2876910526542007
24	2	10	59.10954274961334	0.4617494927556647	0.2879945556349228
24	3	1	1542.7088231960297	NA	-0.04534329058410158
24	3	2	343.95621556805423	0.66917369226149	0.1679966365936192
24	3	3	203.71467365215383	0.5323102261069638	0.2353106296464862
24	3	4	166.49361640747978	0.4474846231186873	0.23306253612423689
24	3	5	137.71021984924266	0.47185198603684203	0.2708545127339308
24	3	6	110.32662852738413	0.4687186510471714	0.2682020377896692
24	3	7	92.2381075795476	0.45774220242243646	0.32783503723039775
24	3	8	81.424488568169	0.36432742168085663	0.24502758409564462
24	3	9	71.72530673921857	0.3690757562605421	0.3579287256056296
24	3	10	64.86864922925147	0.3649819299657615	0.24320235637843224
24	4	1	1371.3631119337647	NA	9.220650774999228e-4
24	4	2	327.9695090400967	0.6493576814517952	0.2272984438466814
24	4	3	176.36316567097572	0.5486166897098337	0.36189643077379063
24	4	4	143.32757977705236	0.47866563961496794	0.339031141986311
24	4	5	122.41833021046939	0.4536815965110406	0.4086031370935186
24	4	6	103.34362583998067	0.46874235354245297	0.409658376861441
24	4	7	90.20686242062831	0.34237468279342353	0.4723357124670491
24	4	8	82.39257506761784	0.347946880119473	0.4317150961240852
24	4	9	75.30954879283436	0.3281897407044844	0.4937670120772695
24	4	10	68.66835552498142	0.32961109913971487	0.48246362013684996
25	2	1	3331.6308968064145	NA	-0.10836902963236472
25	2	2	565.2251119996234	0.7230313030586704	0.1844020396408368
25	2	3	267.1193399270086	0.6364421292960687	0.028968473357347868
25	2	4	196.04791780914255	0.553430538605675	0.30267302225847104
25	2	5	152.25944475480327	0.5791839384030424	0.24263763405055805
25	2	6	118.56956987171762	0.5159653433354118	0.30828417990570145
25	2	7	100.51001310000485	0.4208821073821972	0.27044639735808973
25	2	8	90.76265725201306	0.4160235420971631	0.3569969725047608
25	2	9	76.91679287194097	0.42181333238014995	0.189571787641992
25	2	10	68.4310752873121	0.4224160517696673	0.33177268997707854
25	3	1	1738.4478828290628	NA	-0.06277239936271695
25	3	2	317.90611680229097	0.7118854306595763	0.2518248858924448
25	3	3	182.08777777701732	0.5613168159379246	0.3329715274519378
25	3	4	150.1504452272427	0.4684802442677788	0.060253558442349586
25	3	5	123.035961354935	0.4567873294493629	0.34560607884115724
25	3	6	101.88631868194604	0.474407240390442	0.3195610544859422
25	3	7	86.65855230317808	0.3665303426151751	0.2787442912939735
25	3	8	76.91282576021688	0.36537144203309446	0.40110654154206715
25	3	9	70.00330290760702	0.36688245976647915	0.4102568423516142
25	3	10	65.08184252925747	0.36093768321537617	0.34578526369471074
25	4	1	1492.3139728089084	NA	-0.01833604559828217
25	4	2	358.07787926149126	0.6485018154097256	0.22065629291853828
25	4	3	188.16606745572577	0.5610389781087118	0.36233393826598004
25	4	4	155.26340615672916	0.47279857132033887	0.3523675297305724
25	4	5	132.0282628357668	0.4723632867420413	0.39259602897401713
25	4	6	115.14132740358193	0.4741964801940029	0.3085362088266246
25	4	7	94.3652540311324	0.44837864043291215	0.46657841835924074
25	4	8	84.52830324206488	0.4630029599585422	0.41404752112185594
25	4	9	76.1360645608248	0.4047681388891024	0.49436697047791744
25	4	10	69.2643905542591	0.33781123166426685	0.5002882042676422
26	2	1	3311.9971138590445	NA	-0.059802083064488976
26	2	2	588.3436075985153	0.7147659024290818	0.19760647600919246
26	2	3	254.06763584053954	0.6510751912808861	0.3264128977692069
26	2	4	182.92603874868612	0.5863583159556344	0.26326354619438064
26	2	5	153.794581135617	0.43284451306279503	0.3144400013055417
26	2	6	118.59787224276499	0.5071433362927671	0.3426218146050366
26	2	7	95.09097089859941	0.5299585690030069	0.2786629195269259
26	2	8	76.17902824437147	0.45940468208742047	0.38999937705316245
26	2	9	64.06032603215857	0.4621034345495299	0.44885668449770044
26	2	10	55.359661880115354	0.47465889236721376	0.18463452306043715
26	3	1	1429.7888140604832	NA	0.031081348090052252
26	3	2	388.7122270752245	0.6377497020447609	0.23193357965912842
26	3	3	193.92764271792743	0.5687271816315935	0.4000291985704916
26	3	4	145.74273900364003	0.5271169882075404	0.3856762446838866
26	3	5	122.25209481863563	0.42516149670743225	0.36249210617224126
26	3	6	107.21821622467905	0.4182700038083522	0.36828210374024506
26	3	7	95.24559598736131	0.3409842427840606	0.4581431521464081
26	3	8	79.90337342904067	0.36451266482100997	0.46221395584869107
26	3	9	71.27026334382526	0.3598039966714849	0.48044821765635826
26	3	10	66.28398203179614	0.35281445607754847	0.5027176030455398
26	4	1	1323.8823268516808	NA	0.02130342462627066
26	4	2	338.3980352765025	0.6303181507186875	0.20816811554986447
26	4	3	192.92288070981255	0.5248675558861091	0.31477454975939345
26	4	4	153.27651425033417	0.4615913147863686	0.29670137592380463
26	4	5	129.29514515011522	0.4830800102921268	0.3209306220414616
26	4	6	106.74209170466833	0.470049546011014	0.3943017145614127
26	4	7	92.50892141464216	0.41456844329643444	0.33330311174891003
26	4	8	82.63181522551564	0.4143181297048118	0.3695585053618591
26	4	9	75.70220565709087	0.3251290260591262	0.36326909402693897
26	4	10	68.63708557858378	0.33054827413533905	0.23898040774931406
27	2	1	3538.4146403266027	NA	-0.08201559590299112
27	2	2	600.6968237223915	0.7282045686386411	0.21938794242221604
27	2	3	235.5079035644435	0.6694838017108042	0.3866274155025984
27	2	4	180.1206152721688	0.5904732579115748	0.35354557327424896
27	2	5	140.19848439113935	0.49114868434264747	0.326218036672163
27	2	6	119.02285864543666	0.5040074749611435	0.39743819184348084
27	2	7	100.91601781271541	0.5023836338611071	0.27079044107881156
27	2	8	84.97456955455978	0.41782577605504023	0.2238617828744638
27	2	9	72.33031665579527	0.4225653995804768	0.43334423411071743
27	2	10	64.64581058923493	0.41521746830384787	0.36475102520219016
27	3	1	1695.2604029344961	NA	-0.07675010068485832
27	3	2	370.57074982939275	0.6671649302188823	0.12450684157257275
27	3	3	197.1009860356093	0.5725048651551045	0.21039182880288543
27	3	4	158.01353996435938	0.48830195349163064	0.20383306033964388
27	3	5	131.75827427015022	0.5084717189980491	0.19610277183976432
27	3	6	114.9174830293798	0.41874750800667393	0.18502499323018773
27	3	7	91.76518224721019	0.4723902018697555	0.21231945258463014
27	3	8	80.60908644695152	0.36069735344396636	0.3153706101243765
27	3	9	72.19262620277526	0.3680566321673969	0.2793200194484746
27	3	10	65.36804901437579	0.3711277908129839	0.26055452317257544
27	4	1	1437.204590711177	NA	0.03396711514745565
27	4	2	326.5050972959524	0.6557526108982779	0.26834578403325615
27	4	3	199.05291110408433	0.5236537079982247	0.34508685330952016
27	4	4	156.39955936999687	0.4511995880027401	0.3715185613080214
27	4	5	131.13139675700205	0.47314662309286315	0.3938267831570279
27	4	6	113.03599115815669	0.40876544747063964	0.3894553013228963
27	4	7	95.956994246447607	0.44062994474324596	0.4108045723330833
27	4	8	86.78038151677302	0.3339050334835434	0.44086975656903205
27	4	9	77.46556110231288	0.3410105398666721	0.3940625879430768
27	4	10	71.65775735340561	0.3335138984330166	0.4342871516522875
28	2	1	1996.0290787179058	NA	0.02805551232025305
28	2	2	478.6020510844228	0.6627100217926987	0.22578497232992856
28	2	3	211.79590512773402	0.6101447958992067	0.40136954235623623
28	2	4	169.73533587391447	0.5369148276840225	0.37291773554476304
28	2	5	140.62429942891094	0.44947275223315286	0.3728355574939921
28	2	6	115.96548551692835	0.4700240237269691	0.3220168225695148
28	2	7	96.32679184659888	0.4973238158137849	0.3734432007811064
28	2	8	80.29687974750732	0.40878725428703	0.38703472031065056
28	2	9	67.59636585210643	0.4271199119248237	0.3189191856522138
28	2	10	57.245631453384426	0.44008457930206035	0.3903807613230734
28	3	1	1547.6519354843217	NA	0.004740570192469207
28	3	2	326.2794729195902	0.6882840836535535	0.2500622132822823
28	3	3	177.96342447918892	0.5560487598175425	0.35135936833336157
28	3	4	145.03216632823813	0.4750854260417699	0.36286839223314526
28	3	5	117.29326367332226	0.46979208127633865	0.36201787388312345
28	3	6	100.1794667587177	0.4859113289661664	0.3300447979651344
28	3	7	87.51235129088496	0.3635136227658495	0.36229654485839013
28	3	8	76.10518872506337	0.37031419637069996	0.44412393434736064
28	3	9	69.55735462303946	0.36624644878908086	0.2694039053382178
28	3	10	64.2925378892537	0.35698496848638095	0.44747979636790136
28	4	1	1889.0389022326979	NA	-0.0644874276064975
28	4	2	343.706582760047	0.7045627068685825	0.266062334668268
28	4	3	193.02784457651165	0.5739054776823145	0.3580099377475925
28	4	4	161.48889892026386	0.45970907397776656	0.3507614309744129
28	4	5	132.57029793021817	0.4776729723173845	0.38284911523868903
28	4	6	109.38578348388627	0.43634519186355747	0.39073763146424945
28	4	7	91.32954182710274	0.45263125343560956	0.3682084667993064
28	4	8	81.97904288314963	0.46032869696945367	0.5018671093732987
28	4	9	75.3178462410117	0.3291438821780276	0.49619983918193
28	4	10	68.34113219785655	0.3348958593063517	0.27113767787398446
29	2	1	2010.0587220939397	NA	0.0081111256779689
29	2	2	401.45406764141575	0.6958082019212587	0.21794212688023062
29	2	3	217.9670143573778	0.5737397075318799	0.28505838599404765
29	2	4	170.63967798663856	0.49863965924707904	0.2525976792845599
29	2	5	142.22497793267385	0.5134398465637613	0.26728913745496197
29	2	6	113.12568487167982	0.5032796533145774	0.2745648991167817
29	2	7	91.87162634864552	0.40446039215746826	0.25922539044917725
29	2	8	75.28261151709613	0.42427893824116725	0.3229237132916527
29	2	9	66.23609614846892	0.4205191206257811	0.2160176369099851
29	2	10	56.262678226562706	0.42368229958564324	0.3326366119809374
29	3	1	1290.5304215446456	NA	0.03950510955737574
29	3	2	344.77632160231934	0.6206131598111749	0.2340328990858893
29	3	3	211.33447295407953	0.5098541829634275	0.3196614023467461
29	3	4	164.97933005975258	0.4791800601314188	0.30746962945466816
29	3	5	133.6529802845319	0.45791824435150497	0.27838057749776457
29	3	6	112.20833358479075	0.4416538624174601	0.33473443100437716
29	3	7	96.83436776749485	0.4554154910009685	0.39046665508914513
29	3	8	85.2417456511208	0.35826865358786153	0.41032881491433626
29	3	9	74.96021086168112	0.3633559626714545	0.3724834331892031
29	3	10	67.5007162873057	0.3667110133725329	0.44122846732882337
29	4	1	1524.010334624281	NA	-0.03188655149087971
29	4	2	363.0916997295147	0.6616391762735946	0.2496633434377351
29	4	3	171.21933614980458	0.5925941256186062	0.44427559788522597
29	4	4	142.11998182009117	0.5049993689581384	0.4329017381723199
29	4	5	123.34311513850473	0.47569043348128126	0.48750689449959417
29	4	6	103.81319938896374	0.49688803095303097	0.47870560493491876
29	4	7	94.72864044455021	0.5109326452731339	0.43544168152424323
29	4	8	81.0957520517725	0.3174449246468841	0.4710706466587462
29	4	9	73.175754863889	0.326897882292104	0.4905747219843719
29	4	10	67.02229646069964	0.31938327182741955	0.4748459984525151
30	2	1	3345.3116232032844	NA	-0.055115357821640565
30	2	2	604.3920706483898	0.7109257849782651	0.20288862266110375
30	2	3	244.41985768680746	0.6658529071316718	0.35460480369884895
30	2	4	184.80769459878394	0.5719718814034533	0.296914282699392
30	2	5	153.12288952526265	0.42184539746033334	0.3490059606478466
30	2	6	124.07993767534913	0.4367306481145838	0.33707667391208984
30	2	7	105.80297872070668	0.4560597036115076	0.32264147581139113
30	2	8	90.4955732453093	0.4188488392093618	0.31874878493275993
30	2	9	76.24543477022634	0.41670768107389333	0.3530921599013528
30	2	10	65.0766767056898	0.42526973012708275	0.39744813232367093
30	3	1	1644.783625541106	NA	-0.04220186318811692
30	3	2	382.1872857071664	0.657715176620503	0.16118238951058572
30	3	3	182.12001633916884	0.5839217005287269	0.2971730734915914
